"symbol","calendarYear","period","time","Size","DER","DAR","ROA","ROE","SDOA","SDROE","Tobinq","PPE","Cash","AR","Log_Sales","SGR","operatingIncomeRatio","ZSCORE"
"BTPN.JK","2014","Q1","2014Q1","31.840916490917","0.624671776183394","0.0966260429013178","0.00732381162839637","0.0473472604380093","0.00174948891072313","0.0119397022813868","0.329980894300125","0.0108503415163051","0.148196111884614","0.00945843794250983","28.2446498680238","0.0497004401202673","0.3610963434","0.705702972202136"
"BTPN.JK","2013","Q4","2013Q4","31.8747173324823","0.651286528429687","0.0926271551517793","0.00493670604983375","0.0347113126793714","0.00207803548476035","0.0147485103940454","0.303215398169175","0.0108390924648639","0.149898098572576","0.00891957414463384","28.2554053985561","0.0359595146356892","0.3336089842","0.666993793154467"
"BTPN.JK","2013","Q3","2013Q3","31.82376743773","0.71406094648369","0.102991676076923","0.00921238419946964","0.0638712178635826","0.000140290188669553","0.00216167085006187","0.262730548963467","0.00838077733853178","0.190919933369947","0.00908909926778236","28.2958814699433","0.0682290931359004","0.3946319833","0.72506476483681"
"BTPN.JK","2013","Q2","2013Q2","31.7880461460509","0.699854176083668","0.0977724665294693","0.0094664008711797","0.0677603871247365","0.000166008308014758","0.000717048643453802","0.244469874956159","0.00853417034543577","0.228141818574308","0.008998782818637","28.2644517310146","0.0726855909026932","0.4033421388","0.778838199047419"
"BTPN.JK","2013","Q1","2013Q1","31.7685936559704","0.835286175084251","0.11074873957621","0.00913896133881017","0.0689276292457003","0.0000528377769994036","0.00151666419236771","0.350031102277546","0.00810554671063967","0.259444852483749","0.00895436600681351","28.1766822750722","0.0740303669304022","0.4165159592","0.885626039707556"
"BTPN.JK","2012","Q4","2012Q4","31.7100850551642","0.676192314719288","0.0885024592600335","0.0090938703606213","0.0694806144407621","0.0000718253765776627","0.00132215462069121","0.33449952579561","0.00827749039382752","0.252407796279758","0.00922597363634253","28.2096016452183","0.074668637235327","0.3786190675","0.874040406023582"
"BTPN.JK","2012","Q3","2012Q3","31.6649669318641","0.7968324937264","0.101511534063714","0.00922147935820727","0.072385610764535","0.0000897035664743475","0.000668263915031083","0.41261332895033","0.00796505589390997","0.216230023204185","0","28.1401174453272","0.0780341611822072","0.3915212705","3.92074671212377"
"BTPN.JK","2012","Q2","2012Q2","31.5823740785426","0.666283207453033","0.0855097734418669","0.009262564987852","0.0721729372086786","0.000165635739249568","0.0033649779109074","0.291103255200139","0.00835783690631798","0.243610308650703","0","28.0622832671701","0.0777870576350187","0.3932779322","4.06113742225291"
"BTPN.JK","2012","Q1","2012Q1","31.5123349032405","0.127152686048233","0.0162455043400952","0.0090550883276471","0.0708736878314471","0.00436737261067926","0.0353646865165268","0.201449144219062","0.0095563889001861","0.248410612995298","0","27.9502832474768","0.0762799276085832","0.4020777379","18.7934358144275"
"BTPN.JK","2011","Q4","2011Q4","31.4737185016581","0.170407559071266","0.0205185335123958","0.00946077610406142","0.078572270373948","0.00445985262564632","0.0370393234630943","0.223885589669715","0.0100930007263917","0.266819025926933","0.0094250213515678","27.9610900378768","0.0852723093170155","0.3466454455","15.887800608326"
"BTPN.JK","2011","Q3","2011Q3","0","0","0","0","0","0","0","0","0","0","0","27.864550546796","0","0.3979074463","0"
"BTPN.JK","2011","Q2","2011Q2","0","0","0","0","0","0","0","0","0","0","0","27.7530528906752","0","0.3728577877","0"
"BTPN.JK","2011","Q1","2011Q1","0","0","0","0","0","0","0","0","0","0","0","27.6729631230015","0","0.3505696976","0"
"BTPN.JK","2010","Q4","2010Q4","0","0","0","0","0","0.00482106795966097","0.0114349029863059","0","0","0","0","0","0","0","0"
"BTPN.JK","2010","Q3","2010Q3","0","0","0","0","0","0.00581649838615519","0.0138904563035463","0","0","0","0","0","0","0","0"
"BTPS.JK","2024","Q3","2024Q3","30.6925120565643","0","0","0.0102270295405124","0.0242570923314817","0.00143807158240281","0.00368387534400892","0.351269540888806","0.0172100977280285","0.0869314131276944","0.0110239628221401","27.9167044422181","0.0248601267207185","0.2086841902","1.16632894017297"
"BTPS.JK","2024","Q2","2024Q2","30.6767439757142","0.00661510407413979","0.00276458410145832","0.01370411083373","0.0327912322728219","0.00450482000794057","0.0109452533748279","0.358506897952669","0.0176291581958889","0.0674395193126123","0","27.9449833206827","0.0339029518413871","0.2694884274","1.02640223616667"
"BTPS.JK","2024","Q1","2024Q1","30.6848717202326","0.0067866525244733","0.00272097572426943","0.0124540921444399","0.0310629731600342","0.00396212758951389","0.0100453939513493","0.389879882784238","0.0174088475962985","0.0707515490068127","0","27.9512434639407","0.0320588152785751","0.2441561628","0.992685081928203"
"BTPS.JK","2023","Q4","2023Q4","30.6960632907103","0.00613083832649267","0.0025094976218274","0.00358445010922603","0.00875700535354212","0.00491661807309751","0.0125045488577006","0.539189710639884","0.0175523944867561","0.070643766941045","0","27.9050486378695","0.00883436796107239","0.0740292157","1.25846043292369"
"BTPS.JK","2023","Q3","2023Q3","30.7206717375019","0.0115982748479787","0.00458660661708528","0.0114310353750655","0.0289059649421669","0.00317294925547082","0.00783488706141621","0.594119558812732","0.0168949986392437","0.0784131073942344","0","27.9311442267267","0.0297663912027278","0.2371770893","1.34973979391117"
"BTPS.JK","2023","Q2","2023Q2","30.6877956182068","0.00717517999810098","0.00285080923375253","0.0154199121345832","0.0388102591399634","0.00245282750119735","0.00616424505306197","0.654342669527778","0.0171165681572252","0.0985658413925553","0","27.9120991798409","0.0403773131257492","0.3163850253","1.48559524383219"
"BTPS.JK","2023","Q1","2023Q1","30.7274296913209","0.00713492815077868","0.00284871779894108","0.019202226999347","0.0480940969394058","0.00152101729396414","0.00457792169693178","0.681004953419266","0.0167983882358069","0.0845304979950604","0","27.8738927819598","0.0505240032494518","0.4260497841","1.51398785785439"
"BTPS.JK","2022","Q4","2022Q4","30.6832271023016","0.0199579890671634","0.00792676449496021","0.021353866009488","0.0537647137908531","0.000637799067689877","0.00267278161099438","0.942505051513148","0.0178984703507839","0.0809121983693772","0","27.9169711893363","0.0568196035113507","0.4364730666","1.77239918950004"
"BTPS.JK","2022","Q3","2022Q3","30.6550666590887","0.0215654217512438","0.00833134137162384","0.0229121608557604","0.059307426025025","0.000606421480733229","0.00221093013267261","0.928947117130459","0.017737613003526","0.101385034711654","0","27.8986086384797","0.0630465549168912","0.4623762634","1.77461354734748"
"BTPS.JK","2022","Q2","2022Q2","30.6283191130974","0.0498517542007212","0.0186081918937121","0.0222296173011699","0.0595536322929089","0.000973645732901047","0.00313248486634049","1.00482038174982","0.0186954551565425","0.0980991834844391","0","27.8377433727927","0.0633248575759903","0.4641818222","1.7766769928707"
"BTPS.JK","2022","Q1","2022Q1","30.5848960153919","0.0234089856501381","0.00916271114102401","0.0214283207971833","0.0547452873202504","0.00126223582699896","0.00253338954651157","1.25327170607437","0.0189388696041753","0.0810782783496109","0","27.7932785612432","0.0579159104798857","0.4475451107","2.04519183791613"
